graph,lambda,score,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,target_top20_fraction,0.51886947395939,0.493554540359829,0.5425462415482689,375,375,750,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,other_fg_top20_fraction,0.0784703181418776,0.06811396305279238,0.0888631042125249,375,375,750,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,bg_top20_fraction,0.4017600340387411,0.3761267568515707,0.4289635776438607,375,375,750,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,target_tail_enrich_20,3.479837601728992,3.375922638874279,3.5763569605779186,373,375,695,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,other_fg_tail_enrich_20,0.4658850418815805,0.385495306348836,0.5565047812202188,373,375,695,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,bg_tail_enrich_20,0.6690911235505302,0.6285955489667676,0.7143477921623482,369,375,738,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,auc_target_bg,0.9014668845719401,0.8910237074112098,0.9111279505240378,367,375,683,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,ap_target_bg,0.7769697122658463,0.7575551590618068,0.795795189849291,367,375,683,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,auc_target_other,0.9064434748765098,0.8930450565348201,0.9192833627685909,322,375,644,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,ap_target_other,0.8786235920245995,0.8615038315585084,0.8953339558968613,322,375,644,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,target_mean,0.6091926378400044,0.5935536323149022,0.6241589414072234,373,375,695,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,other_fg_mean,0.11295944234125727,0.09996470938262743,0.12679697578072804,373,375,695,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,bg_mean,0.16025893690737425,0.15181682982726355,0.1687230713636204,369,375,738,750,,5000,5000,1.0,3021694564,20260901
