relation,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed,class_id,class_name,presence
,per_class,all,micro,positive_contribution_mass,2569.570245920258,2556.8119183763215,2581.672615670564,1365,1365,1365,1365,,5000,5000,1.0,3021694564,20260901,18,train,absent
,per_class,all,micro,negative_contribution_mass,5545.877643470624,5510.340660073975,5580.513890407688,1365,1365,1365,1365,,5000,5000,1.0,3021694564,20260901,18,train,absent
,per_class,all,micro,positive_negative_mass_ratio,0.4663146283272859,0.46423008857601944,0.4685036469098085,1365,1365,1365,1365,,5000,5000,1.0,3021694564,20260901,18,train,absent
,per_class,all,micro,native_class_logit,-7.7508007128269245,-7.816627745890629,-7.686317022870749,1365,1365,1365,1365,,5000,5000,1.0,3021694564,20260901,18,train,absent
,per_class,all,micro,D_logit_minus_pos_minus_neg_abs_error,6.329816605745655e-14,5.4969459997264894e-14,7.179344623885202e-14,1365,1365,1365,1365,,5000,5000,1.0,3021694564,20260901,18,train,absent
,per_class,all,micro,positive_channel_fraction,0.379553040266037,0.3785889777031812,0.3805985419468446,1375,1375,1375,1375,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,absent
,per_class,all,micro,positive_contribution_mass,2542.782225674716,2515.471939252264,2569.689753034002,1375,1375,1375,1375,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,absent
,per_class,all,micro,negative_contribution_mass,5400.528319424716,5330.5724576826615,5469.562900774591,1375,1375,1375,1375,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,absent
,per_class,all,micro,positive_negative_mass_ratio,0.4832688120061701,0.4788501350895925,0.4886346872703596,1375,1375,1375,1375,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,absent
,per_class,all,micro,native_class_logit,-7.442047307729721,-7.554371919706193,-7.324801148791747,1375,1375,1375,1375,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,absent
,per_class,all,micro,D_logit_minus_pos_minus_neg_abs_error,8.243329251523723e-14,7.341999331732619e-14,9.140421752817929e-14,1375,1375,1375,1375,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,absent
,all_rows,all,micro,positive_channel_fraction,0.6085114107472873,0.60465412186199,0.6122102542378318,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,positive
,all_rows,all,micro,positive_contribution_mass,2582.250484727736,2541.9737323509894,2621.4603172899697,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,positive
,all_rows,all,micro,negative_contribution_mass,1208.325813169084,1182.4187181781208,1236.3869260514816,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,positive
,all_rows,all,micro,positive_negative_mass_ratio,2.3348663832747665,2.298109124531766,2.370703901582532,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,positive
,all_rows,all,micro,native_class_logit,3.5779289218020622,3.453869763815519,3.6994191036465986,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,positive
,all_rows,all,micro,D_logit_minus_pos_minus_neg_abs_error,2.661143054609672e-14,2.3696902538380076e-14,2.953894500414764e-14,1449,1449,2147,2147,,5000,5000,1.0,3021694564,20260901,,,positive
,all_rows,all,macro_class,positive_channel_fraction,0.6101726393718708,0.6062706497309835,0.6139482467819931,1449,1449,2147,2147,20,5000,5000,1.0,3021694564,20260901,,,positive
