graph,lambda,region,location,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed
B1_spatial,1.0,background,interior,per_class,all,micro,q25_stability,0.3800103159833558,0.3746508578828807,0.3855048393146901,79,79,79,79,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q75_stability,0.6868574932406221,0.6788979654447942,0.6937247225048043,79,79,79,79,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,mean_stability,0.5171646008205515,0.5108168429078183,0.522967008887209,103,103,103,103,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,median_stability,0.4835577102251423,0.47590064591936115,0.4907218644883737,103,103,103,103,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q25_stability,0.3439490419713039,0.3367040567696818,0.3508690232392943,103,103,103,103,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q75_stability,0.6698089616680608,0.6619089374879321,0.6768057061956056,103,103,103,103,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,mean_stability,0.544452826814097,0.5394815475185231,0.549201746438704,72,72,72,72,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,median_stability,0.5154511491871543,0.5085875515826047,0.5215150754174425,72,72,72,72,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q25_stability,0.3794650447865327,0.37242048867046834,0.3855279522068385,72,72,72,72,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q75_stability,0.695870130840275,0.6905084643099043,0.7012786205702772,72,72,72,72,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,mean_stability,0.5369734987840539,0.529857053379415,0.5434963100406516,93,96,93,96,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,median_stability,0.5076899578173956,0.4986728976851189,0.5160455448629725,93,96,93,96,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q25_stability,0.3719423598339481,0.36434291008737063,0.37896410471068753,93,96,93,96,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q75_stability,0.684534571183625,0.6760426825355231,0.6923336638335852,93,96,93,96,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,mean_stability,0.5442145735650167,0.5344114069225916,0.5528410383660474,73,74,73,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,median_stability,0.5178261942242923,0.5067513060342107,0.5278211065543568,73,74,73,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q25_stability,0.38353031067407295,0.3747047099632833,0.3922135627356498,73,74,73,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q75_stability,0.6936527368140547,0.679521188938273,0.7058493731888112,73,74,73,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,mean_stability,0.5356060938845425,0.5281939897587643,0.5423125338271749,127,127,127,127,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,median_stability,0.506140378751154,0.4974928444178086,0.5143338653280979,127,127,127,127,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q25_stability,0.37078685366262604,0.36372363703164057,0.3778252193762913,127,127,127,127,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q75_stability,0.6827087046241197,0.6726336448255369,0.691818323595024,127,127,127,127,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,mean_stability,0.5379050630741553,0.5303623293529386,0.5454599160923571,113,119,113,119,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,median_stability,0.5100404943248867,0.4998385532255807,0.5204327750377908,113,119,113,119,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q25_stability,0.3738683063899521,0.3665737422692557,0.38161974102410806,113,119,113,119,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q75_stability,0.6862373429853305,0.6772730756544608,0.6946896597056798,113,119,113,119,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,mean_stability,0.5433096375577261,0.5380163773757395,0.5483706724889654,122,123,122,123,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,median_stability,0.5155589425417243,0.5088653112591217,0.5219130211960347,122,123,122,123,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q25_stability,0.3798463616642307,0.3737140960610711,0.3856908749765909,122,123,122,123,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q75_stability,0.6900708443317257,0.6823817668649963,0.6974365335447393,122,123,122,123,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,mean_stability,0.5566059532274431,0.5500299599199195,0.5632679776586229,71,71,71,71,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,median_stability,0.5315746467717937,0.5235806992303738,0.5395070958567757,71,71,71,71,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q25_stability,0.39551018965496143,0.3879535545345763,0.4030403035994567,71,71,71,71,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q75_stability,0.7031278230354819,0.693640259968143,0.711833584691647,71,71,71,71,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,mean_stability,0.5423904344815657,0.533973422623292,0.55033437119264,73,75,73,75,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,median_stability,0.5154006775111368,0.5052952722883663,0.5251100321644789,73,75,73,75,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q25_stability,0.3854763354748896,0.3764664820666514,0.394324410635897,73,75,73,75,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q75_stability,0.684911515920946,0.6740035961756857,0.695079064597552,73,75,73,75,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,mean_stability,0.5453759433269922,0.5343402750093357,0.5554733454182518,124,128,124,128,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,median_stability,0.5216338230717567,0.5094817244470119,0.5335638166765458,124,128,124,128,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q25_stability,0.3845076985476959,0.37423583973388097,0.3948607574574879,124,128,124,128,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q75_stability,0.6952757273590372,0.6813513211732808,0.7075898581623045,124,128,124,128,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,mean_stability,0.5464719887781572,0.5404026215618246,0.5524917253494784,79,79,79,79,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,median_stability,0.519909153067613,0.5121565560987101,0.5277372601948961,79,79,79,79,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q25_stability,0.38618740392259404,0.37978081457977053,0.3928270493268589,79,79,79,79,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q75_stability,0.6927932693233972,0.6841721192002297,0.7012548089074561,79,79,79,79,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,mean_stability,0.5619867479184021,0.5558296711146556,0.568286853043962,76,76,76,76,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,median_stability,0.5402452090853139,0.5321897536908325,0.5483381482331375,76,76,76,76,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q25_stability,0.39936684189658417,0.39219831779452136,0.4065242112663231,76,76,76,76,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q75_stability,0.7143613925497783,0.7065162687856508,0.7225656938101901,76,76,76,76,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,mean_stability,0.5521043613798942,0.548424464990023,0.5558901239494598,440,445,440,445,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,median_stability,0.5295612923800945,0.5249182484385974,0.534225992425038,440,445,440,445,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q25_stability,0.38948864492333746,0.3857609777109587,0.3934614671750144,440,445,440,445,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q75_stability,0.7028535074469718,0.6978165424389279,0.707905085476802,440,445,440,445,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,mean_stability,0.529867183359064,0.5239071010910398,0.5354046395888914,85,85,85,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,median_stability,0.4987488199682797,0.4919849264797042,0.5051843823886969,85,85,85,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q25_stability,0.36669422528323004,0.3604625536983504,0.3725870153044953,85,85,85,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q75_stability,0.677208788079374,0.6697176335752011,0.6841091295901467,85,85,85,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,mean_stability,0.5440544800345376,0.5396750333512694,0.5484753372878245,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,median_stability,0.5165585483375349,0.5114090503961372,0.5217372456794245,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q25_stability,0.3813644779617326,0.37671152646081485,0.3860445985701262,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q75_stability,0.6910680995175713,0.6840680401510837,0.6983581869879313,57,57,57,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,mean_stability,0.5537466687593,0.5477907623196465,0.5595913278589794,84,90,84,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,median_stability,0.5304063897402513,0.522746635827346,0.5379625540038708,84,90,84,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q25_stability,0.39274869344773744,0.38595503064702397,0.39934954377329523,84,90,84,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q75_stability,0.702512861717315,0.6948554875269496,0.7097736775407604,84,90,84,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,mean_stability,0.5181342484259984,0.5096166459819748,0.5256254374757556,83,84,83,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,median_stability,0.4840365817029792,0.4742114252309152,0.4930043662098363,83,84,83,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q25_stability,0.3539716980184417,0.3470598975107783,0.36087024446861315,83,84,83,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q75_stability,0.6638441952955292,0.6515463399287256,0.6747985665673448,83,84,83,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,mean_stability,0.5335317046764582,0.5218199513552879,0.5421378919173172,73,74,73,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,median_stability,0.5049502823042543,0.4928601269573002,0.5153695491282907,73,74,73,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q25_stability,0.36905494322107263,0.36056631342613066,0.37640909568138725,73,74,73,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,background,interior,per_class,all,micro,q75_stability,0.6838984305727972,0.6677647650405463,0.6956929270682186,73,74,73,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,boundary,all_positive_classes,all,micro,mean_stability,0.49355307004166926,0.4888254181226127,0.49818240987628526,520,1449,1157,2147,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,boundary,all_positive_classes,all,micro,median_stability,0.4591308705180291,0.453752936974228,0.4646224754303636,520,1449,1157,2147,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,boundary,all_positive_classes,all,micro,q25_stability,0.33852036552811193,0.3341160774245602,0.3429777126194107,520,1449,1157,2147,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,boundary,all_positive_classes,all,micro,q75_stability,0.6259652823531741,0.6193192012957489,0.6324222575272336,520,1449,1157,2147,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,boundary,all_positive_classes,all,macro_class,mean_stability,0.4735781870800251,0.46314240045758354,0.48300204703080585,520,1449,1157,2147,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,boundary,all_positive_classes,all,macro_class,median_stability,0.437263283866571,0.4267621952389963,0.44700340559695034,520,1449,1157,2147,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,boundary,all_positive_classes,all,macro_class,q25_stability,0.3234750331126395,0.3156302519892798,0.33129179290661,520,1449,1157,2147,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,boundary,all_positive_classes,all,macro_class,q75_stability,0.5999742768764809,0.5854193412313854,0.6129937733390084,520,1449,1157,2147,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,boundary,all_positive_classes,exactly_2_labels,micro,mean_stability,0.4894372023778867,0.48292922766463486,0.49580029736054027,373,375,694,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,boundary,all_positive_classes,exactly_2_labels,micro,median_stability,0.45425946800097267,0.44705246338964133,0.4614715166077294,373,375,694,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,boundary,all_positive_classes,exactly_2_labels,micro,q25_stability,0.33694656926236766,0.33102778764078755,0.3430844141122413,373,375,694,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,boundary,all_positive_classes,exactly_2_labels,micro,q75_stability,0.6192953553727106,0.6102897367504585,0.6282452396029107,373,375,694,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,boundary,all_positive_classes,exactly_2_labels,macro_class,mean_stability,0.4695331605766174,0.45643254980962655,0.4814716747792499,373,375,694,750,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,boundary,all_positive_classes,exactly_2_labels,macro_class,median_stability,0.43126548887740757,0.41892192954655044,0.4437916913422267,373,375,694,750,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,boundary,all_positive_classes,exactly_2_labels,macro_class,q25_stability,0.321962651081405,0.31257013631864194,0.33177321129071885,373,375,694,750,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,boundary,all_positive_classes,exactly_2_labels,macro_class,q75_stability,0.5923453749910713,0.57415270241583,0.6089551641769756,373,375,694,750,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,boundary,all_positive_classes,3plus_labels,micro,mean_stability,0.49972242675584894,0.4931143067680101,0.5063187178857719,147,147,463,470,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,other_fg,boundary,all_positive_classes,3plus_labels,micro,median_stability,0.46643271359975086,0.4588902399861051,0.4739931423184702,147,147,463,470,,5000,5000,1.0,3021694564,20260901
