section,transform,kind,metric,count,finite_count,mean,std,median,q05,q95,min,max
mct_union_gt_vote_composition,haar_00,haar,top10_mixed_fraction,1449,1449,0.0005590935695503665,0.0027263820935163074,0.0,0.0,0.0,0.0,0.02531645569620253
mct_union_gt_vote_composition,haar_00,haar,top10_void_fraction,1449,1449,0.04716478409378795,0.08207934845742423,0.02531645569620253,0.0,0.189873417721519,0.0,0.8734177215189873
mct_vote_comparison,haar_01,haar,vote_spearman,1449,1449,0.1840564270098844,0.07528322017984021,0.18104934239987586,0.06770694335282391,0.3051817084258627,-0.04583696230161316,0.4903483431339013
mct_vote_comparison,haar_01,haar,top10_jaccard,1449,1449,0.18265419147487996,0.06253044991117745,0.1791044776119403,0.0896551724137931,0.29508196721311475,0.05333333333333334,0.46296296296296297
mct_vote_comparison,haar_01,haar,normalized_l1,1449,1449,1.2051055325511846,0.10508339593100982,1.2239583333333333,0.9895833333333333,1.34375,0.8333333333333333,1.4427083333333333
mct_vote_comparison,haar_01,haar,vote_entropy_nats,1449,1449,5.305325261564798,0.24429417389238706,5.385642785700405,4.767952875189368,5.551189725482416,4.281357108536575,5.62547896915911
mct_vote_comparison,haar_01,haar,vote_entropy_normalized,1449,1449,0.7960683753599881,0.036656539709134225,0.8081200852550964,0.7154352112287782,0.8329605383660171,0.6424211202318231,0.844107699869737
mct_union_gt_vote_composition,haar_01,haar,foreground_vote,1449,1449,136.23395445134577,80.37099615591815,125.0,24.0,277.5999999999999,0.0,384.0
mct_union_gt_vote_composition,haar_01,haar,foreground_vote_fraction_all,1449,1449,0.3547759230503796,0.20929946915603684,0.3255208333333333,0.0625,0.7229166666666664,0.0,1.0
mct_union_gt_vote_composition,haar_01,haar,foreground_patch_count,1449,1449,276.0282953761215,187.40664681553315,248.0,21.400000000000006,603.3999999999996,0.0,784.0
mct_union_gt_vote_composition,haar_01,haar,background_vote,1449,1449,231.23947550034507,83.31461167140344,242.0,87.0,346.5999999999999,0.0,384.0
mct_union_gt_vote_composition,haar_01,haar,background_vote_fraction_all,1449,1449,0.6021861341154819,0.2169651345609465,0.6302083333333334,0.2265625,0.9026041666666664,0.0,1.0
mct_union_gt_vote_composition,haar_01,haar,background_patch_count,1449,1449,480.968253968254,193.88399757678647,508.0,135.20000000000002,750.5999999999999,0.0,784.0
mct_union_gt_vote_composition,haar_01,haar,mixed_vote,1449,1449,0.17529330572808835,0.6769056894376063,0.0,0.0,1.0,0.0,7.0
mct_union_gt_vote_composition,haar_01,haar,mixed_vote_fraction_all,1449,1449,0.00045649298366689676,0.001762775232910433,0.0,0.0,0.0026041666666666665,0.0,0.018229166666666668
mct_union_gt_vote_composition,haar_01,haar,mixed_patch_count,1449,1449,0.3636991028295376,0.9494584720046207,0.0,0.0,2.0,0.0,9.0
mct_union_gt_vote_composition,haar_01,haar,void_vote,1449,1449,16.351276742581092,28.432606662813793,7.0,0.0,63.59999999999991,0.0,333.0
mct_union_gt_vote_composition,haar_01,haar,void_vote_fraction_all,1449,1449,0.04258144985047159,0.07404324651774424,0.018229166666666668,0.0,0.16562499999999974,0.0,0.8671875
mct_union_gt_vote_composition,haar_01,haar,void_patch_count,1449,1449,26.63975155279503,52.62366355247502,10.0,0.0,110.59999999999991,0.0,668.0
mct_union_gt_vote_composition,haar_01,haar,foreground_vote_fraction_valid,1449,1449,0.37314022544452935,0.22013133690176562,0.34300791556728233,0.06589527767914953,0.7554760496747487,0.0,1.0
mct_union_gt_vote_composition,haar_01,haar,background_vote_fraction_valid,1449,1449,0.6268597745554706,0.22013133690176562,0.6569920844327177,0.24452395032525132,0.9341047223208504,0.0,1.0
mct_union_gt_vote_composition,haar_01,haar,foreground_area_fraction_valid,1449,1449,0.367336505448094,0.24982662467325453,0.32950191570881227,0.027645075031928486,0.8194429123000551,0.0,1.0
mct_union_gt_vote_composition,haar_01,haar,foreground_vote_enrichment,1449,1441,1.294186903035511,0.8728975376102553,1.0381998953427525,0.7229863556338028,2.7583774250440913,0.407088122605364,11.288713910761153
mct_union_gt_vote_composition,haar_01,haar,top10_foreground_fraction,1449,1449,0.33770998768246974,0.199935547757036,0.3037974683544304,0.06329113924050633,0.6962025316455697,0.0,1.0
mct_union_gt_vote_composition,haar_01,haar,top10_background_fraction,1449,1449,0.6175799984275493,0.20882403481643436,0.6455696202531646,0.24050632911392406,0.9063291139240495,0.0,1.0
mct_union_gt_vote_composition,haar_01,haar,top10_mixed_fraction,1449,1449,0.0005066785474050196,0.0027366147642683882,0.0,0.0,0.0,0.0,0.02531645569620253
mct_union_gt_vote_composition,haar_01,haar,top10_void_fraction,1449,1449,0.044203335342575846,0.07764825914678178,0.02531645569620253,0.0,0.16455696202531644,0.0,0.9367088607594937
mct_vote_comparison,haar_02,haar,vote_spearman,1449,1449,0.18181470718891074,0.07574214924938963,0.1804040311920566,0.06185520873633165,0.3046286707253038,-0.019673138982274904,0.49751212648552523
mct_vote_comparison,haar_02,haar,top10_jaccard,1449,1449,0.18112979086467418,0.062327173969193066,0.1791044776119403,0.0896551724137931,0.29508196721311475,0.032679738562091505,0.4107142857142857
mct_vote_comparison,haar_02,haar,normalized_l1,1449,1449,1.2106265815504944,0.10270023111405252,1.234375,1.0104166666666665,1.34375,0.8177083333333333,1.4427083333333333
mct_vote_comparison,haar_02,haar,vote_entropy_nats,1449,1449,5.321176049471427,0.2263564257154329,5.387866351366894,4.87007675208024,5.567185792994596,4.245507134959275,5.654062631366993
mct_vote_comparison,haar_02,haar,vote_entropy_normalized,1449,1449,0.7984467989918848,0.0339649659893671,0.8084537330938918,0.7307589821106413,0.8353607613210209,0.6370418025057007,0.8483967016582827
mct_union_gt_vote_composition,haar_02,haar,foreground_vote,1449,1449,133.28571428571428,79.12314565520074,121.0,23.400000000000006,275.1999999999998,0.0,384.0
mct_union_gt_vote_composition,haar_02,haar,foreground_vote_fraction_all,1449,1449,0.3470982142857143,0.20604985847708526,0.3151041666666667,0.06093750000000002,0.7166666666666662,0.0,1.0
mct_union_gt_vote_composition,haar_02,haar,foreground_patch_count,1449,1449,276.0282953761215,187.40664681553315,248.0,21.400000000000006,603.3999999999996,0.0,784.0
mct_union_gt_vote_composition,haar_02,haar,background_vote,1449,1449,233.58178053830227,82.25574321669801,245.0,89.0,348.0,0.0,384.0
mct_union_gt_vote_composition,haar_02,haar,background_vote_fraction_all,1449,1449,0.6082858868184955,0.21420766462681776,0.6380208333333334,0.23177083333333334,0.90625,0.0,1.0
mct_union_gt_vote_composition,haar_02,haar,background_patch_count,1449,1449,480.968253968254,193.88399757678647,508.0,135.20000000000002,750.5999999999999,0.0,784.0
mct_union_gt_vote_composition,haar_02,haar,mixed_vote,1449,1449,0.17322291235334714,0.6304437230894989,0.0,0.0,1.0,0.0,9.0
mct_union_gt_vote_composition,haar_02,haar,mixed_vote_fraction_all,1449,1449,0.0004511013342535081,0.0016417805288789036,0.0,0.0,0.0026041666666666665,0.0,0.0234375
mct_union_gt_vote_composition,haar_02,haar,mixed_patch_count,1449,1449,0.3636991028295376,0.9494584720046207,0.0,0.0,2.0,0.0,9.0
mct_union_gt_vote_composition,haar_02,haar,void_vote,1449,1449,16.95928226363009,29.2328548898215,8.0,0.0,65.59999999999991,0.0,348.0
mct_union_gt_vote_composition,haar_02,haar,void_vote_fraction_all,1449,1449,0.0441647975615367,0.07612722627557682,0.020833333333333332,0.0,0.1708333333333331,0.0,0.90625
mct_union_gt_vote_composition,haar_02,haar,void_patch_count,1449,1449,26.63975155279503,52.62366355247502,10.0,0.0,110.59999999999991,0.0,668.0
mct_union_gt_vote_composition,haar_02,haar,foreground_vote_fraction_valid,1449,1449,0.3657011470801287,0.21717905135236795,0.33242506811989103,0.0651647038743813,0.7467084421235857,0.0,1.0
mct_union_gt_vote_composition,haar_02,haar,background_vote_fraction_valid,1449,1449,0.6342988529198713,0.21717905135236798,0.667574931880109,0.2532915578764143,0.9348352961256186,0.0,1.0
mct_union_gt_vote_composition,haar_02,haar,foreground_area_fraction_valid,1449,1449,0.367336505448094,0.24982662467325453,0.32950191570881227,0.027645075031928486,0.8194429123000551,0.0,1.0
mct_union_gt_vote_composition,haar_02,haar,foreground_vote_enrichment,1449,1441,1.2806158063847566,0.9140141926507866,1.0182291666666667,0.7024521531100478,2.7401574803149606,0.42857142857142855,13.554666666666664
mct_union_gt_vote_composition,haar_02,haar,top10_foreground_fraction,1449,1449,0.3282752836963074,0.19820788787508,0.2911392405063291,0.06329113924050633,0.6835443037974683,0.0,1.0
mct_union_gt_vote_composition,haar_02,haar,top10_background_fraction,1449,1449,0.6251714408016004,0.2087394638928888,0.6582278481012658,0.24050632911392406,0.9113924050632911,0.0,1.0
mct_union_gt_vote_composition,haar_02,haar,top10_mixed_fraction,1449,1449,0.00039311266609010146,0.002342827659560298,0.0,0.0,0.0,0.0,0.02531645569620253
mct_union_gt_vote_composition,haar_02,haar,top10_void_fraction,1449,1449,0.04616016283600214,0.08225365457000423,0.02531645569620253,0.0,0.18481012658227733,0.0,0.9240506329113924
mct_vote_comparison,haar_03,haar,vote_spearman,1449,1449,0.17215485387804427,0.07599747095417805,0.16608681844361908,0.055281186982676686,0.2958874450171376,-0.005080851484694115,0.5266061246792567
mct_vote_comparison,haar_03,haar,top10_jaccard,1449,1449,0.17136541614612874,0.06321523906179172,0.16176470588235295,0.0821917808219178,0.2845528455284553,0.032679738562091505,0.42342342342342343
mct_vote_comparison,haar_03,haar,normalized_l1,1449,1449,1.218821888658845,0.10248975054054645,1.2395833333333333,1.0260416666666665,1.3489583333333335,0.7604166666666666,1.421875
mct_vote_comparison,haar_03,haar,vote_entropy_nats,1449,1449,5.359880203231353,0.24112184640352305,5.439353792499439,4.8399230484456,5.595415475503689,4.122053116725995,5.676201215317237
mct_vote_comparison,haar_03,haar,vote_entropy_normalized,1449,1449,0.8042543887784269,0.03618052938636187,0.8161794655594898,0.7262343943276042,0.8395966481675352,0.6185174265473373,0.8517186142063633
mct_union_gt_vote_composition,haar_03,haar,foreground_vote,1449,1449,136.8502415458937,80.33129134447827,124.0,24.0,278.5999999999999,0.0,384.0
mct_union_gt_vote_composition,haar_03,haar,foreground_vote_fraction_all,1449,1449,0.35638083735909826,0.20919607120957884,0.3229166666666667,0.0625,0.7255208333333331,0.0,1.0
mct_union_gt_vote_composition,haar_03,haar,foreground_patch_count,1449,1449,276.0282953761215,187.40664681553315,248.0,21.400000000000006,603.3999999999996,0.0,784.0
mct_union_gt_vote_composition,haar_03,haar,background_vote,1449,1449,229.83160800552105,82.91315812522927,241.0,85.4,347.0,0.0,384.0
mct_union_gt_vote_composition,haar_03,haar,background_vote_fraction_all,1449,1449,0.5985198125143777,0.21591968261778458,0.6276041666666666,0.22239583333333335,0.9036458333333334,0.0,1.0
